web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,keywords_fixed,release_date,genres,spoken_languages,production_countries
https://www.nytimes.com/2023/04/13/movies/one-true-loves-movie-review.html,"A film adaptation of Taylor Jenkins Reid’s novel has potential for drama, but it stumbles on stock melodrama.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bracey, Luke (1989- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Liu, Simu', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Reid, Taylor Jenkins', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Soo, Phillipa', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Fickman, Andy', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'One True Loves (Movie)', 'rank': 7, 'major': 'N'}]",2023-04-13T11:00:06+0000,320,‘One True Loves’ Review: A Romance Lost at Sea,,,One True Loves,,,,By Brandon Yu,,One True Loves,"subject: Movies; persons: Bracey, Luke (1989- ); persons: Liu, Simu; persons: Reid, Taylor Jenkins; persons: Soo, Phillipa; persons: Fickman, Andy; creative_works: One True Loves (Movie)",2023-04-07,"Romance, Comedy, Drama","English, Spanish","Czech Republic, United States of America"
https://www.nytimes.com/2023/04/13/movies/one-true-loves-movie-review.html,"A film adaptation of Taylor Jenkins Reid’s novel has potential for drama, but it stumbles on stock melodrama.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bracey, Luke (1989- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Liu, Simu', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Reid, Taylor Jenkins', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Soo, Phillipa', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Fickman, Andy', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'One True Loves (Movie)', 'rank': 7, 'major': 'N'}]",2023-04-13T11:00:06+0000,320,‘One True Loves’ Review: A Romance Lost at Sea,,,One True Loves,,,,By Brandon Yu,,One True Loves,"subject: Movies; persons: Bracey, Luke (1989- ); persons: Liu, Simu; persons: Reid, Taylor Jenkins; persons: Soo, Phillipa; persons: Fickman, Andy; creative_works: One True Loves (Movie)",2023-04-07,"Romance, Comedy, Drama","English, Spanish","Czech Republic, United States of America"
https://www.nytimes.com/2023/04/13/movies/one-true-loves-movie-review.html,"A film adaptation of Taylor Jenkins Reid’s novel has potential for drama, but it stumbles on stock melodrama.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bracey, Luke (1989- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Liu, Simu', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Reid, Taylor Jenkins', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Soo, Phillipa', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Fickman, Andy', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'One True Loves (Movie)', 'rank': 7, 'major': 'N'}]",2023-04-13T11:00:06+0000,320,‘One True Loves’ Review: A Romance Lost at Sea,,,One True Loves,,,,By Brandon Yu,,One True Loves,"subject: Movies; persons: Bracey, Luke (1989- ); persons: Liu, Simu; persons: Reid, Taylor Jenkins; persons: Soo, Phillipa; persons: Fickman, Andy; creative_works: One True Loves (Movie)",2023-04-07,"Romance, Comedy, Drama","English, Spanish","Czech Republic, United States of America"
https://www.nytimes.com/2023/04/13/movies/one-true-loves-movie-review.html,"A film adaptation of Taylor Jenkins Reid’s novel has potential for drama, but it stumbles on stock melodrama.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bracey, Luke (1989- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Liu, Simu', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Reid, Taylor Jenkins', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Soo, Phillipa', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Fickman, Andy', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'One True Loves (Movie)', 'rank': 7, 'major': 'N'}]",2023-04-13T11:00:06+0000,320,‘One True Loves’ Review: A Romance Lost at Sea,,,One True Loves,,,,By Brandon Yu,,One True Loves,"subject: Movies; persons: Bracey, Luke (1989- ); persons: Liu, Simu; persons: Reid, Taylor Jenkins; persons: Soo, Phillipa; persons: Fickman, Andy; creative_works: One True Loves (Movie)",2023-04-07,"Romance, Comedy, Drama","English, Spanish","Czech Republic, United States of America"
https://www.nytimes.com/2023/04/13/movies/one-true-loves-movie-review.html,"A film adaptation of Taylor Jenkins Reid’s novel has potential for drama, but it stumbles on stock melodrama.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bracey, Luke (1989- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Liu, Simu', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Reid, Taylor Jenkins', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Soo, Phillipa', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Fickman, Andy', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'One True Loves (Movie)', 'rank': 7, 'major': 'N'}]",2023-04-13T11:00:06+0000,320,‘One True Loves’ Review: A Romance Lost at Sea,,,One True Loves,,,,By Brandon Yu,,One True Loves,"subject: Movies; persons: Bracey, Luke (1989- ); persons: Liu, Simu; persons: Reid, Taylor Jenkins; persons: Soo, Phillipa; persons: Fickman, Andy; creative_works: One True Loves (Movie)",2023-04-07,"Romance, Comedy, Drama","English, Spanish","Czech Republic, United States of America"
https://www.nytimes.com/2023/04/13/movies/one-true-loves-movie-review.html,"A film adaptation of Taylor Jenkins Reid’s novel has potential for drama, but it stumbles on stock melodrama.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bracey, Luke (1989- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Liu, Simu', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Reid, Taylor Jenkins', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Soo, Phillipa', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Fickman, Andy', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'One True Loves (Movie)', 'rank': 7, 'major': 'N'}]",2023-04-13T11:00:06+0000,320,‘One True Loves’ Review: A Romance Lost at Sea,,,One True Loves,,,,By Brandon Yu,,One True Loves,"subject: Movies; persons: Bracey, Luke (1989- ); persons: Liu, Simu; persons: Reid, Taylor Jenkins; persons: Soo, Phillipa; persons: Fickman, Andy; creative_works: One True Loves (Movie)",2023-04-07,"Romance, Comedy, Drama","English, Spanish","Czech Republic, United States of America"
https://www.nytimes.com/2023/04/13/movies/one-true-loves-movie-review.html,"A film adaptation of Taylor Jenkins Reid’s novel has potential for drama, but it stumbles on stock melodrama.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bracey, Luke (1989- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Liu, Simu', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Reid, Taylor Jenkins', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Soo, Phillipa', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Fickman, Andy', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'One True Loves (Movie)', 'rank': 7, 'major': 'N'}]",2023-04-13T11:00:06+0000,320,‘One True Loves’ Review: A Romance Lost at Sea,,,One True Loves,,,,By Brandon Yu,,One True Loves,"subject: Movies; persons: Bracey, Luke (1989- ); persons: Liu, Simu; persons: Reid, Taylor Jenkins; persons: Soo, Phillipa; persons: Fickman, Andy; creative_works: One True Loves (Movie)",2023-04-07,"Romance, Comedy, Drama","English, Spanish","Czech Republic, United States of America"
https://www.nytimes.com/2023/04/13/movies/one-true-loves-movie-review.html,"A film adaptation of Taylor Jenkins Reid’s novel has potential for drama, but it stumbles on stock melodrama.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bracey, Luke (1989- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Liu, Simu', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Reid, Taylor Jenkins', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Soo, Phillipa', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Fickman, Andy', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'One True Loves (Movie)', 'rank': 7, 'major': 'N'}]",2023-04-13T11:00:06+0000,320,‘One True Loves’ Review: A Romance Lost at Sea,,,One True Loves,,,,By Brandon Yu,,One True Loves,"subject: Movies; persons: Bracey, Luke (1989- ); persons: Liu, Simu; persons: Reid, Taylor Jenkins; persons: Soo, Phillipa; persons: Fickman, Andy; creative_works: One True Loves (Movie)",2023-04-07,"Romance, Comedy, Drama","English, Spanish","Czech Republic, United States of America"
https://www.nytimes.com/2023/04/13/movies/one-true-loves-movie-review.html,"A film adaptation of Taylor Jenkins Reid’s novel has potential for drama, but it stumbles on stock melodrama.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bracey, Luke (1989- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Liu, Simu', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Reid, Taylor Jenkins', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Soo, Phillipa', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Fickman, Andy', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'One True Loves (Movie)', 'rank': 7, 'major': 'N'}]",2023-04-13T11:00:06+0000,320,‘One True Loves’ Review: A Romance Lost at Sea,,,One True Loves,,,,By Brandon Yu,,One True Loves,"subject: Movies; persons: Bracey, Luke (1989- ); persons: Liu, Simu; persons: Reid, Taylor Jenkins; persons: Soo, Phillipa; persons: Fickman, Andy; creative_works: One True Loves (Movie)",2023-04-07,"Romance, Comedy, Drama","English, Spanish","Czech Republic, United States of America"
https://www.nytimes.com/2023/04/13/movies/one-true-loves-movie-review.html,"A film adaptation of Taylor Jenkins Reid’s novel has potential for drama, but it stumbles on stock melodrama.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bracey, Luke (1989- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Liu, Simu', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Reid, Taylor Jenkins', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Soo, Phillipa', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Fickman, Andy', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'One True Loves (Movie)', 'rank': 7, 'major': 'N'}]",2023-04-13T11:00:06+0000,320,‘One True Loves’ Review: A Romance Lost at Sea,,,One True Loves,,,,By Brandon Yu,,One True Loves,"subject: Movies; persons: Bracey, Luke (1989- ); persons: Liu, Simu; persons: Reid, Taylor Jenkins; persons: Soo, Phillipa; persons: Fickman, Andy; creative_works: One True Loves (Movie)",2023-04-07,"Romance, Comedy, Drama","English, Spanish","Czech Republic, United States of America"
https://www.nytimes.com/2023/04/13/movies/one-true-loves-movie-review.html,"A film adaptation of Taylor Jenkins Reid’s novel has potential for drama, but it stumbles on stock melodrama.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bracey, Luke (1989- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Liu, Simu', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Reid, Taylor Jenkins', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Soo, Phillipa', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Fickman, Andy', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'One True Loves (Movie)', 'rank': 7, 'major': 'N'}]",2023-04-13T11:00:06+0000,320,‘One True Loves’ Review: A Romance Lost at Sea,,,One True Loves,,,,By Brandon Yu,,One True Loves,"subject: Movies; persons: Bracey, Luke (1989- ); persons: Liu, Simu; persons: Reid, Taylor Jenkins; persons: Soo, Phillipa; persons: Fickman, Andy; creative_works: One True Loves (Movie)",2023-04-07,"Romance, Comedy, Drama","English, Spanish","Czech Republic, United States of America"
https://www.nytimes.com/2023/04/13/movies/one-true-loves-movie-review.html,"A film adaptation of Taylor Jenkins Reid’s novel has potential for drama, but it stumbles on stock melodrama.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bracey, Luke (1989- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Liu, Simu', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Reid, Taylor Jenkins', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Soo, Phillipa', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Fickman, Andy', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'One True Loves (Movie)', 'rank': 7, 'major': 'N'}]",2023-04-13T11:00:06+0000,320,‘One True Loves’ Review: A Romance Lost at Sea,,,One True Loves,,,,By Brandon Yu,,One True Loves,"subject: Movies; persons: Bracey, Luke (1989- ); persons: Liu, Simu; persons: Reid, Taylor Jenkins; persons: Soo, Phillipa; persons: Fickman, Andy; creative_works: One True Loves (Movie)",2023-04-07,"Romance, Comedy, Drama","English, Spanish","Czech Republic, United States of America"
https://www.nytimes.com/2023/04/13/movies/one-true-loves-movie-review.html,"A film adaptation of Taylor Jenkins Reid’s novel has potential for drama, but it stumbles on stock melodrama.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bracey, Luke (1989- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Liu, Simu', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Reid, Taylor Jenkins', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Soo, Phillipa', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Fickman, Andy', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'One True Loves (Movie)', 'rank': 7, 'major': 'N'}]",2023-04-13T11:00:06+0000,320,‘One True Loves’ Review: A Romance Lost at Sea,,,One True Loves,,,,By Brandon Yu,,One True Loves,"subject: Movies; persons: Bracey, Luke (1989- ); persons: Liu, Simu; persons: Reid, Taylor Jenkins; persons: Soo, Phillipa; persons: Fickman, Andy; creative_works: One True Loves (Movie)",2023-04-07,"Romance, Comedy, Drama","English, Spanish","Czech Republic, United States of America"
https://www.nytimes.com/2023/04/13/movies/the-lost-weekend-a-love-story-review.html,"There’s not much Lennon music heard in this doc about his affair with May Pang, and given how much Pang trashes his wife, Yoko Ono, it’s no surprise it was withheld.",The New York Times,"[{'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'The Lost Weekend: A Love Story (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Pang, May', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Lennon, John', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Ono, Yoko', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Brandstein, Eve', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Kaufman, Richard S (Filmmaker)', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Samuels, Stuart (Filmmaker)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Pop and Rock Music', 'rank': 10, 'major': 'N'}]",2023-04-13T11:00:03+0000,327,‘The Lost Weekend: A Love Story’ Review: When John Lennon Strayed,,,The Lost Weekend:  A Love Story,,,,By Glenn Kenny,,The Lost Weekend: A Love Story,"subject: Documentary Films and Programs; creative_works: The Lost Weekend: A Love Story (Movie); persons: Pang, May; persons: Lennon, John; persons: Ono, Yoko; persons: Brandstein, Eve; persons: Kaufman, Richard S (Filmmaker); persons: Samuels, Stuart (Filmmaker); subject: Content Type: Personal Profile; subject: Pop and Rock Music",2023-04-13,Documentary,English,United States of America
https://www.nytimes.com/2023/04/13/movies/the-lost-weekend-a-love-story-review.html,"There’s not much Lennon music heard in this doc about his affair with May Pang, and given how much Pang trashes his wife, Yoko Ono, it’s no surprise it was withheld.",The New York Times,"[{'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'The Lost Weekend: A Love Story (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Pang, May', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Lennon, John', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Ono, Yoko', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Brandstein, Eve', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Kaufman, Richard S (Filmmaker)', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Samuels, Stuart (Filmmaker)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Pop and Rock Music', 'rank': 10, 'major': 'N'}]",2023-04-13T11:00:03+0000,327,‘The Lost Weekend: A Love Story’ Review: When John Lennon Strayed,,,The Lost Weekend:  A Love Story,,,,By Glenn Kenny,,The Lost Weekend: A Love Story,"subject: Documentary Films and Programs; creative_works: The Lost Weekend: A Love Story (Movie); persons: Pang, May; persons: Lennon, John; persons: Ono, Yoko; persons: Brandstein, Eve; persons: Kaufman, Richard S (Filmmaker); persons: Samuels, Stuart (Filmmaker); subject: Content Type: Personal Profile; subject: Pop and Rock Music",2023-04-13,Documentary,English,United States of America
https://www.nytimes.com/2023/04/13/movies/the-lost-weekend-a-love-story-review.html,"There’s not much Lennon music heard in this doc about his affair with May Pang, and given how much Pang trashes his wife, Yoko Ono, it’s no surprise it was withheld.",The New York Times,"[{'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'The Lost Weekend: A Love Story (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Pang, May', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Lennon, John', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Ono, Yoko', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Brandstein, Eve', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Kaufman, Richard S (Filmmaker)', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Samuels, Stuart (Filmmaker)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Pop and Rock Music', 'rank': 10, 'major': 'N'}]",2023-04-13T11:00:03+0000,327,‘The Lost Weekend: A Love Story’ Review: When John Lennon Strayed,,,The Lost Weekend:  A Love Story,,,,By Glenn Kenny,,The Lost Weekend: A Love Story,"subject: Documentary Films and Programs; creative_works: The Lost Weekend: A Love Story (Movie); persons: Pang, May; persons: Lennon, John; persons: Ono, Yoko; persons: Brandstein, Eve; persons: Kaufman, Richard S (Filmmaker); persons: Samuels, Stuart (Filmmaker); subject: Content Type: Personal Profile; subject: Pop and Rock Music",2023-04-13,Documentary,English,United States of America
https://www.nytimes.com/2023/04/13/movies/the-lost-weekend-a-love-story-review.html,"There’s not much Lennon music heard in this doc about his affair with May Pang, and given how much Pang trashes his wife, Yoko Ono, it’s no surprise it was withheld.",The New York Times,"[{'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'The Lost Weekend: A Love Story (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Pang, May', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Lennon, John', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Ono, Yoko', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Brandstein, Eve', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Kaufman, Richard S (Filmmaker)', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Samuels, Stuart (Filmmaker)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Pop and Rock Music', 'rank': 10, 'major': 'N'}]",2023-04-13T11:00:03+0000,327,‘The Lost Weekend: A Love Story’ Review: When John Lennon Strayed,,,The Lost Weekend:  A Love Story,,,,By Glenn Kenny,,The Lost Weekend: A Love Story,"subject: Documentary Films and Programs; creative_works: The Lost Weekend: A Love Story (Movie); persons: Pang, May; persons: Lennon, John; persons: Ono, Yoko; persons: Brandstein, Eve; persons: Kaufman, Richard S (Filmmaker); persons: Samuels, Stuart (Filmmaker); subject: Content Type: Personal Profile; subject: Pop and Rock Music",2023-04-13,Documentary,English,United States of America
https://www.nytimes.com/2023/04/13/movies/the-lost-weekend-a-love-story-review.html,"There’s not much Lennon music heard in this doc about his affair with May Pang, and given how much Pang trashes his wife, Yoko Ono, it’s no surprise it was withheld.",The New York Times,"[{'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'The Lost Weekend: A Love Story (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Pang, May', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Lennon, John', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Ono, Yoko', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Brandstein, Eve', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Kaufman, Richard S (Filmmaker)', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Samuels, Stuart (Filmmaker)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Pop and Rock Music', 'rank': 10, 'major': 'N'}]",2023-04-13T11:00:03+0000,327,‘The Lost Weekend: A Love Story’ Review: When John Lennon Strayed,,,The Lost Weekend:  A Love Story,,,,By Glenn Kenny,,The Lost Weekend: A Love Story,"subject: Documentary Films and Programs; creative_works: The Lost Weekend: A Love Story (Movie); persons: Pang, May; persons: Lennon, John; persons: Ono, Yoko; persons: Brandstein, Eve; persons: Kaufman, Richard S (Filmmaker); persons: Samuels, Stuart (Filmmaker); subject: Content Type: Personal Profile; subject: Pop and Rock Music",2023-04-13,Documentary,English,United States of America
https://www.nytimes.com/2023/04/13/movies/the-lost-weekend-a-love-story-review.html,"There’s not much Lennon music heard in this doc about his affair with May Pang, and given how much Pang trashes his wife, Yoko Ono, it’s no surprise it was withheld.",The New York Times,"[{'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'The Lost Weekend: A Love Story (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Pang, May', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Lennon, John', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Ono, Yoko', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Brandstein, Eve', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Kaufman, Richard S (Filmmaker)', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Samuels, Stuart (Filmmaker)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Pop and Rock Music', 'rank': 10, 'major': 'N'}]",2023-04-13T11:00:03+0000,327,‘The Lost Weekend: A Love Story’ Review: When John Lennon Strayed,,,The Lost Weekend:  A Love Story,,,,By Glenn Kenny,,The Lost Weekend: A Love Story,"subject: Documentary Films and Programs; creative_works: The Lost Weekend: A Love Story (Movie); persons: Pang, May; persons: Lennon, John; persons: Ono, Yoko; persons: Brandstein, Eve; persons: Kaufman, Richard S (Filmmaker); persons: Samuels, Stuart (Filmmaker); subject: Content Type: Personal Profile; subject: Pop and Rock Music",2023-04-13,Documentary,English,United States of America
https://www.nytimes.com/2023/04/13/movies/the-lost-weekend-a-love-story-review.html,"There’s not much Lennon music heard in this doc about his affair with May Pang, and given how much Pang trashes his wife, Yoko Ono, it’s no surprise it was withheld.",The New York Times,"[{'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'The Lost Weekend: A Love Story (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Pang, May', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Lennon, John', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Ono, Yoko', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Brandstein, Eve', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Kaufman, Richard S (Filmmaker)', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Samuels, Stuart (Filmmaker)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Pop and Rock Music', 'rank': 10, 'major': 'N'}]",2023-04-13T11:00:03+0000,327,‘The Lost Weekend: A Love Story’ Review: When John Lennon Strayed,,,The Lost Weekend:  A Love Story,,,,By Glenn Kenny,,The Lost Weekend: A Love Story,"subject: Documentary Films and Programs; creative_works: The Lost Weekend: A Love Story (Movie); persons: Pang, May; persons: Lennon, John; persons: Ono, Yoko; persons: Brandstein, Eve; persons: Kaufman, Richard S (Filmmaker); persons: Samuels, Stuart (Filmmaker); subject: Content Type: Personal Profile; subject: Pop and Rock Music",2023-04-13,Documentary,English,United States of America
